user_id,avg_daily_sessions,avg_daily_events,avg_unique_apps,avg_night_ratio,avg_session_duration,avg_short_session_ratio,avg_top_app_ratio,avg_entropy,avg_reopening_index,avg_inter_session,std_daily_sessions,max_daily_sessions,days_monitored,escalation_rate,risk_label,risk_name
255,40.72222222222222,917.2222222222222,12.722222222222221,0.3294021998852257,157.59992897727687,0.3836565307801436,0.3079486162009654,1.972070554145961,0.7769861174314502,35.09015520918711,13.389221106175869,75.0,18,1.0823863636363635,2,HIGH
256,16.0,194.0,8.0,0.29896907216494845,432.0,0.1,0.32989690721649484,1.6565656395859394,0.8020833333333334,80.96666666666665,0.0,16.0,1,1.0,1,MEDIUM
257,21.5,315.8125,8.625,0.27745229235560176,261.1870414326178,0.15744281851080788,0.4561557262452807,1.5095701722059898,0.7268057541483506,59.15963513857233,12.149074038789953,50.0,16,1.072289156626506,1,MEDIUM
258,18.692307692307693,278.46153846153845,7.769230769230769,0.0100866617003477,197.28918507171014,0.1553849160872572,0.41335854766244995,1.432414500511034,0.6666538702439729,51.183615500750946,12.03733508287594,46.0,13,1.2050919377652052,1,MEDIUM
259,36.84615384615385,1149.2307692307693,14.538461538461538,0.2398188775429507,280.8480756746674,0.14646048673037862,0.3472792676739639,1.8983971748028212,0.5996021903255764,32.54215339600212,12.831251912460672,47.0,13,0.9676190476190476,2,HIGH
260,29.166666666666668,2266.2083333333335,12.875,0.06392276497475524,334.67166311346915,0.18741204922037327,0.34492303803955654,1.8334481172775963,0.7342108051145164,27.756047866045748,14.977277475553096,56.0,24,1.173913043478261,1,MEDIUM
261,12.0,137.0,6.666666666666667,0.1659056316590563,266.1333333333334,0.05555555555555555,0.3374518757274599,1.6572648038275324,0.6907397417916353,77.63377192982456,7.0,20.0,3,1.0,1,MEDIUM
262,26.571428571428573,627.2857142857143,10.857142857142858,0.011129006088078331,311.3588521859473,0.12808566331785123,0.373817314673325,1.8128591632782478,0.520757952106963,22.061071588208705,16.7777979930176,56.0,14,1.0217391304347827,1,MEDIUM
263,32.93333333333333,3272.733333333333,12.466666666666667,0.18347462716509277,285.94408800166696,0.26879014747435803,0.35775475583553856,1.8608706825059829,0.8939175228426914,38.53338296803387,11.176932026446682,46.0,15,1.0043478260869567,2,HIGH
264,31.333333333333332,8639.666666666666,12.666666666666666,0.41544093413380706,442.46653171390017,0.09914529914529914,0.5854319328113218,1.5119980736693688,0.9215524495310543,32.80905105105105,6.110100926607786,38.0,3,1.0,2,HIGH
265,24.0,1029.4,10.2,0.4128512023169181,250.68892403422348,0.1539600725952813,0.2725160933872491,1.8745039332146713,0.8726167175643447,48.25954177083487,11.335784048754634,38.0,5,0.9659863945578232,1,MEDIUM
266,18.166666666666668,419.6666666666667,9.333333333333334,0.4478028939171336,212.19147673314342,0.07578347578347579,0.42925141563304753,1.456805806670082,0.7771660398175474,39.41027562775512,13.227496613746181,32.0,6,0.4729729729729729,1,MEDIUM
267,31.347826086956523,1541.2608695652175,14.304347826086957,0.19845427370582663,769.2752952937516,0.041315954301697703,0.34816348328500407,1.7599859515159806,0.7132292382339883,58.88421027419782,14.332444743727981,56.0,23,1.2431917211328978,2,HIGH
268,28.714285714285715,167.57142857142858,2.857142857142857,0.19305220984362453,33.62157396510159,0.8935409270091015,0.6888174183306531,0.7131346107584758,0.90549280640894,56.56176085314196,20.047562492850894,60.0,7,1.894736842105263,2,HIGH
269,55.25,3127.84375,14.28125,0.25625546167404295,551.8573042043093,0.20765604890362152,0.4022352566944407,1.8152519388115527,0.8003284970791839,25.65767533783377,12.551828038049845,72.0,32,1.1072705601907031,2,HIGH
270,34.1,5755.3,13.6,0.3667100481976039,744.9671650759985,0.08313146997929606,0.39787005162577416,1.6321635669167822,0.7862848447420284,35.08168904572494,13.411852138231236,46.0,10,0.9710982658959537,2,HIGH
271,19.4,572.8,10.2,0.34167035005083807,183.40309020002985,0.3420250534905707,0.5244023112696754,1.4765201442491174,0.8955699421154378,74.92526908318878,4.835057163858332,30.0,10,0.7798165137614679,1,MEDIUM
272,3.0,43.5,3.0,0.0,166.6,0.6,0.47891566265060237,0.9258972647806691,0.34210526315789475,83.02291666666667,2.8284271247461903,5.0,2,1.0,1,MEDIUM
273,28.75,2740.9166666666665,15.666666666666666,0.4725470233918341,523.3954394110261,0.11235908490917255,0.396373913936813,1.9009227365271337,0.8483606949196756,39.463882465898884,15.445652521605615,49.0,12,0.6273584905660378,1,MEDIUM
274,20.666666666666668,365.0,11.0,0.2716190476190476,146.97150997150996,0.29914529914529914,0.2717257255149665,1.9641540875047836,0.6097917392482484,36.649139051332035,17.55942292142123,39.0,3,1.0,1,MEDIUM
275,15.666666666666666,10678.666666666666,10.666666666666666,0.10369485913614274,805.5518518518519,0.14074074074074075,0.8574677520547884,0.6480336456215774,0.9610968773266763,71.97042397660819,8.386497083606084,21.0,3,1.0,1,MEDIUM
276,16.333333333333332,510.9166666666667,6.833333333333333,0.36317249833012805,175.15287131450927,0.27570725889691405,0.42114646673106076,1.5049039960673365,0.8377233365594076,74.28142745500384,8.63747999164459,31.0,12,1.2022471910112358,1,MEDIUM
277,27.0,859.6666666666666,10.666666666666666,0.2617498981432978,236.7063492063492,0.2857142857142857,0.36833750579494423,1.808990561889323,0.827682309978193,30.381213704994195,13.74772708486752,42.0,3,1.0,1,MEDIUM
278,12.0,279.5,9.5,0.2621359223300971,453.947619047619,0.10476190476190475,0.33924919093851136,1.655172972413097,0.7713286713286713,80.92126984126985,5.656854249492381,16.0,2,1.0,1,MEDIUM
279,28.066666666666666,396.6666666666667,8.933333333333334,0.2825763919292721,206.72152165051665,0.22868817106458636,0.3848772032324857,1.6746561158127986,0.7911571273418772,47.68445851995492,15.28989706901104,53.0,15,0.6285714285714286,1,MEDIUM
280,27.0,1623.5,9.8,0.07014948439232863,324.84393006270153,0.23333807078801358,0.3737579737270352,1.7380030888973885,0.8218198239091856,38.91594557649548,9.706813185707357,38.0,10,1.4770642201834863,1,MEDIUM
281,18.266666666666666,319.3333333333333,8.4,0.19398745964453393,183.19360683235658,0.2217154722737798,0.46832623128493733,1.4884723449270658,0.8158839349093577,81.12102337277828,11.106411704613734,40.0,15,0.7233333333333334,1,MEDIUM
282,23.0,392.0,11.0,0.6363636363636364,394.44642857142856,0.1845238095238095,0.39508840216387386,1.797543865833692,0.5805585392051558,26.07858187134503,22.627416997969522,39.0,2,1.0,1,MEDIUM
283,25.0,622.4666666666667,9.733333333333333,0.20708091889557761,301.4820312781604,0.1813098769890625,0.38458252419474,1.6248011928022736,0.7398892509010798,44.05698167195807,8.85599070847364,39.0,15,0.8519736842105263,1,MEDIUM
284,20.16,238.96,10.04,0.2768857173524324,276.9900363268303,0.20022206684896143,0.46255682910725676,1.5603810026498117,0.5656990854326734,46.36173896484188,13.50826907243609,49.0,25,0.9013574660633484,1,MEDIUM
285,36.0,1341.875,14.25,0.07723567996376951,284.6859367144294,0.13125576085134907,0.3624980788680574,1.9402406702056367,0.7498793963831374,30.377053839811175,18.75404718225604,56.0,8,1.4406779661016949,2,HIGH
286,5.0,55.0,6.5,0.463855421686747,167.5952380952381,0.3333333333333333,0.5604640785363677,1.272089635217489,0.7194444444444444,153.3347222222222,2.8284271247461903,7.0,2,1.0,1,MEDIUM
287,24.333333333333332,613.6666666666666,11.0,0.31290509259259264,247.96355512489234,0.22114556416881995,0.32254147566033614,1.8580909314822716,0.8479805597452655,30.310681216931215,17.243356208503418,43.0,3,1.0,1,MEDIUM
288,1.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0,LOW
289,21.181818181818183,416.8181818181818,10.909090909090908,0.24539509737121773,188.15045527941308,0.2253079136036282,0.390532167480363,1.6865155247669745,0.5091882530379034,69.50486190116774,9.96813103664054,33.0,11,1.1479591836734693,1,MEDIUM
290,36.943820224719104,1348.2022471910113,14.370786516853933,0.05702051896000187,289.7298868949671,0.2113904763330968,0.3277527939124476,1.9586882616018595,0.698886475398142,31.626891701961945,15.397283962499978,67.0,89,0.8762783544790466,1,MEDIUM
291,32.666666666666664,450.6666666666667,13.0,0.12250511542964375,312.15591397849465,0.17413381123058544,0.43814000464943864,1.6242633160305822,0.7163947890092589,37.520429026311376,8.736894948054104,40.0,3,1.0,1,MEDIUM
